solution_id	source_id	solution_source_file	solution_line_range	solution_kind	source_problem_number	linked_problem_id	link_status	reconciliation_status	reconciliation_method	reconciliation_confidence	candidate_problem_ids	solution_text_hash	solution_semantic_unit_id	refinement_status	refinement_method	editorial_resolution_status	editorial_resolution_method	previous_linked_problem_id	structural_relink_status	structural_relink_method	previous_candidate_problem_ids	editorial_note	editorial_decision	editorial_rationale
IMP-M2-721AD91C7F-S004	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L1260-L1277	SOLUTION	2		UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-2850FB9A8A-P027;IMP-M2-2D41E1011A-P002;IMP-M2-F4C85D52DC-PSR005095-8C10C036;IMP-M2-355EA0996F-R003395-D9B81AC5;IMP-M2-80D8AED0FF-P016;IMP-M2-F4C85D52DC-P010;IMP-DL-A470D9BACB-P027;IMP-DL-7A55205E2C-P002	96377aee5e13f3ff542da53a5db5026341691adf9b73664046afe1a47b2ff7a6	SOLSEM-958B53520F81											
IMP-M2-721AD91C7F-S005	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L1278-L2166	SOLUTION	3		UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-80D8AED0FF-R001262-12CA33D2;IMP-M2-0384991A85-P007;IMP-DL-E88547CF67-R001262-12CA33D2;IMP-M2-155017A9AF-P003;IMP-M2-2D41E1011A-P003;IMP-M2-F4C85D52DC-PSR005364-65272D41;IMP-DL-40BD8D3E26-P007;IMP-DL-14663C23F1-P003	6b7ccf13c61566787164fb20c09fd0caead99954a362fc83e8fe00ccd687cc16	SOLSEM-D2D9EC3193A9											
IMP-M2-721AD91C7F-S006	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L2205-L2262	SOLUTION	4	IMP-M2-721AD91C7F-P029	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P029	cf71fd89191ffeb4baee4cfcb866f983cfbca5f9532cef254c54616d2aa5c302	SOLSEM-A51FA3981207											
IMP-M2-721AD91C7F-S007	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L2992-L3038	SOLUTION	2	IMP-DL-D4351A3BBD-P032	UNRESOLVED_AMBIGUOUS	RESOLVED_SOURCE_GROUNDED_EDITORIAL_LINK	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-D4351A3BBD-P032	0fe54138c01f97e40f7c8e4bf48d5a56b10824f1254432995436da3bf80e9a8d	SOLSEM-2ECC5725FBED										ACCEPT	Source-grounded P2/P3 review: solution matches exact current or recovered source statement.
IMP-M2-721AD91C7F-S008	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L3039-L3066	SOLUTION	6	IMP-M2-721AD91C7F-P032	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P032	c73c7737c38546b6a3cda8f177276b7d1bbc5d94268594e488cbe3db52c7a767	SOLSEM-8635955504F5											
IMP-M2-721AD91C7F-S009	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L3169-L3240	SOLUTION	7	IMP-M2-721AD91C7F-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P033	4c8dc7c54295f21325d527affb391a06372622c10875e563642ae6dad5a66ef9	SOLSEM-78FDC66CEFE3											
IMP-M2-721AD91C7F-S010	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L3388-L3427	SOLUTION	8	IMP-M2-721AD91C7F-P034	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P034	44171af0fe305bbef9080a985c8f2ae68d2aa177e40974af32e32d01708b5ab9	SOLSEM-C63E8020E43B											
IMP-M2-721AD91C7F-S011	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4052-L4062	SOLUTION		IMP-M2-721AD91C7F-P035	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P035	6760c8c566128432fdb16d4a5b17cd30bdff1c25c2d6247ca3197aec83b38a30	SOLSEM-2D06A5538FA3											
IMP-M2-721AD91C7F-S012	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4063-L4111	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-D4351A3BBD-P001;IMP-DL-D4351A3BBD-P035;IMP-DL-D4351A3BBD-P031;IMP-DL-D4351A3BBD-P034;IMP-DL-D4351A3BBD-P011;IMP-DL-D4351A3BBD-P002;IMP-DL-D4351A3BBD-P005;IMP-M2-80D8AED0FF-P018	babe4f4ad9204562c1b631c0d68eaa78dc28692c9b59aeeaa8495d12f1eb771d	SOLSEM-915565817DA3											
IMP-M2-721AD91C7F-S013	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4112-L4194	SOLUTION	2		UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-80D8AED0FF-P016;IMP-M2-2D41E1011A-P002;IMP-M2-0384991A85-P006;IMP-M2-0384991A85-R002945-6684BFDF;IMP-M2-F4C85D52DC-P010;IMP-DL-E88547CF67-P016;IMP-DL-7A55205E2C-P002;IMP-DL-40BD8D3E26-P006	f2a9958f2499465e2cd7f919496bdb2b58716e7010886d82c59a9291beec8a73	SOLSEM-18288AB3C183											
IMP-M2-721AD91C7F-S014	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4228-L4301	SOLUTION		IMP-M2-721AD91C7F-P036	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P036	472509b59b9dd7dba70a89af44bd9ea2fd27373d112d6aeeba0b24f2e3289fab	SOLSEM-8BD2E7B5727A											
IMP-M2-721AD91C7F-S015	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4331-L4337	SOLUTION		IMP-M2-721AD91C7F-P037	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P037	8baf5d0d4739f423ab10f9265da5d290a7603ffc2f3ccb597e178b44ec373d3c	SOLSEM-EFCC6F426081											
IMP-M2-721AD91C7F-S016	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4338-L4355	SOLUTION	1	IMP-M2-721AD91C7F-P005	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-721AD91C7F-P005	3f9398238c221683af4b7a15e21559770c8e89ff10072045a39aadc9f9d7bd95	SOLSEM-3208F4609F65											
IMP-M2-721AD91C7F-S017	IMP-M2-721AD91C7F	MATH-ALLS-2/theory-of-geometry-IV.tex	L4356-L4491	SOLUTION	2		UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-2D41E1011A-P002;IMP-M2-F4C85D52DC-P010;IMP-M2-0384991A85-P006;IMP-M2-80D8AED0FF-P016;IMP-M2-F4C85D52DC-PSR005095-8C10C036;IMP-M2-0384991A85-R002945-6684BFDF;IMP-DL-7A55205E2C-P002;IMP-M2-2850FB9A8A-P027	db97722b5b72647b2dad62d497ecd98c86c1900ec59d855ff354370bc90bb947	SOLSEM-B93AC2DB5FEE											
IMP-M2-F4C85D52DC-S001	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L224-L264	SOLUTION	1(a)	IMP-M2-F4C85D52DC-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P002	fa38a4a7893d77876f141fe7eaf7c65db1c7b865a7bc9a5162c123f63223de2b	SOLSEM-E559E0EE9216											
IMP-M2-F4C85D52DC-S002	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L301-L356	SOLUTION	1(b)	IMP-M2-F4C85D52DC-P005	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P005	f3894fc2cf017e1e2e3aef93c07623913d96660d511e4541eee6c1cfbbc53fed	SOLSEM-174F1F338A92											
IMP-M2-F4C85D52DC-S003	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L390-L432	SOLUTION	1(c)	IMP-M2-F4C85D52DC-P008	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P008	656c31819cda1197b246fe3890bdf29a28c176b130901129f989065f245879bb	SOLSEM-F7980D49E540											
IMP-M2-F4C85D52DC-S004	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L510-L1282	SOLUTION	2	IMP-M2-F4C85D52DC-P010	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P010	3aef203e376082803aea6261a8a2472117627ef71b44a6d94e5f4656c8dfa0cc	SOLSEM-E579C77E077E											
IMP-M2-F4C85D52DC-S005	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1361-L1501	SOLUTION	3	IMP-M2-F4C85D52DC-P015	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P015	c02974114c7500eb54e5408e214d20d1ef495ed4952f6004336962b5114a7ff9	SOLSEM-958559005E0C											
IMP-M2-F4C85D52DC-S006	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1706-L1763	SOLUTION	4	IMP-M2-F4C85D52DC-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P033	be49c68af677a1402a3188845d2d99d0d2ba7de5f37375ff139e85ce59e64cc8	SOLSEM-FC142021BA62											
IMP-M2-F4C85D52DC-S007	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1764-L1824	SOLUTION	4	IMP-M2-F4C85D52DC-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P033	260dee34b19f43a7fa556968e69043f123f032bc4914b14ae8d0d71e06dd4298	SOLSEM-BBE24EF85B9B											
IMP-M2-F4C85D52DC-S008	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1825-L1841	SOLUTION	4	IMP-M2-F4C85D52DC-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P033	d97076ae8488f99b23c6cb9e0acbe48c52a77b26a13bea13df76e1c879933ed9	SOLSEM-9F17CF066084											
IMP-M2-F4C85D52DC-S009	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1888-L1938	SOLUTION	5	IMP-M2-F4C85D52DC-P034	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P034	9feb680e93afd123a1cfa1234dcab93dd13221f61929e5ad541e342f8ef449c9	SOLSEM-23F4648778E0											
IMP-M2-F4C85D52DC-S010	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1939-L1992	SOLUTION	5	IMP-M2-F4C85D52DC-P034	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P034	88accdb839d9f929df290ff444f7f46972ab757596f36d5e54e584e5e7de7a55	SOLSEM-E4994D3745BE											
IMP-M2-F4C85D52DC-S011	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L1993-L2068	SOLUTION	5	IMP-M2-F4C85D52DC-P034	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P034	877b723786b68b3624cd195df6105a91554c8b5b54214271683d05543b985bf6	SOLSEM-C5AA201FC96B											
IMP-M2-F4C85D52DC-S012	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L2190-L2280	SOLUTION	6	IMP-M2-F4C85D52DC-P035	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P035	fcbe304ae1dd105b50c78e5e9591b03e7d00c5083c532568fe585caa5544669a	SOLSEM-F5C2EBA089CC											
IMP-M2-F4C85D52DC-S013	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L2318-L2319	SOLUTION	7	IMP-M2-F4C85D52DC-P036	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P036	d619c8c1cebdf37c7c6215fa7beb0d80b790b80c5280d74b9ef7ce7c1e469868	SOLSEM-FD3B6645FA76											
IMP-M2-F4C85D52DC-S014	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L3105-L3336	SOLUTION	E1	IMP-M2-F4C85D52DC-P037	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P037	22b4c34400a5a5d5618fb0d55538b7deaabb82a13eb6ed5559c873796daf71d9	SOLSEM-6FF47597342F											
IMP-M2-F4C85D52DC-S015	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L3833-L3886	SOLUTION	E2	IMP-M2-F4C85D52DC-P072	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P072	453daa609cafbfac77ba81957e3e63fd8e04967973ffc5fab7eeed6747653b3f	SOLSEM-CA66D2972193											
IMP-M2-F4C85D52DC-S016	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L3887-L3913	SOLUTION	E2	IMP-M2-F4C85D52DC-P076	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P076	b732ce6cca410f9e9eb35127e719bed6b3fbdae731d94e83426ff725131a964d	SOLSEM-88D298F14B08											
IMP-M2-F4C85D52DC-S017	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L3914-L4069	SOLUTION	E2	IMP-M2-F4C85D52DC-P076	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-P076	363797ffbb59187c1da292ad12f9f5de25f3f6a657178a7397f3247113406597	SOLSEM-F91A5D5B06AA											
IMP-M2-F4C85D52DC-S018	IMP-M2-F4C85D52DC	MATH-ALLS-2/theory-of-geometry.tex	L5431-L5639	SOLUTION	3	IMP-M2-F4C85D52DC-PSR005364-65272D41	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-F4C85D52DC-PSR005364-65272D41	054310933f6a128aaf2a27ccef13b83623bc3f12077aa7783652e2d1d39b073b	SOLSEM-20BD4F075447					IMP-M2-F4C85D52DC-P083	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S001	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L376-L378	SOLUTION	3.4	IMP-M2-1895C43FC6-P018	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P018	9c373250c86d15d7d97d6300e90eb8be6baf772e023679524e2410fa77f027e0	SOLSEM-88A0DC766E4C											
IMP-M2-1895C43FC6-S002	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L391-L423	SOLUTION	3.5	IMP-M2-1895C43FC6-P019	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P019	ca6c22c9a36eb3657c610009bba68646fa8fbfd03a77168f730b5c8a1b2c67ef	SOLSEM-9B134EDBC468											
IMP-M2-1895C43FC6-S003	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L433-L438	SOLUTION	3.6	IMP-M2-1895C43FC6-P020	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P020	4fe73a3a8e99992ee80c138332ee7fdae801e0f3aae5be801a3178f08db2cfdf	SOLSEM-52CED4CD2963											
IMP-M2-1895C43FC6-S004	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L452-L464	SOLUTION	3.6	IMP-M2-1895C43FC6-P020	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P020	9b406286ece9ce28c08c44095e8fdcc1b8f8b603b43d81d0439473e97c3fb7f1	SOLSEM-B92321A2E77D											
IMP-M2-1895C43FC6-S005	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L469-L474	SOLUTION	3.6	IMP-M2-1895C43FC6-P020	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P020	9938cd3e78ee67c3b3d16e02bbe8e68604b9a9f49472a8e52bc86b5f7db46e03	SOLSEM-D71F8DA490E5											
IMP-M2-1895C43FC6-S006	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L515-L519	SOLUTION	3.8	IMP-M2-1895C43FC6-P021	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P021	11345c405fdb0fea83950fe0b0804b2976a75f68f7513009f5afe17d88573bc6	SOLSEM-470710B7AD30											
IMP-M2-1895C43FC6-S007	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L527-L538	SOLUTION	3.8	IMP-M2-1895C43FC6-P021	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P021	ca2e85b1b0fd9d4143324d0e1773ba63efee701954f9a61eb33822b66fee4c47	SOLSEM-DF98139C7582											
IMP-M2-1895C43FC6-S008	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L545-L554	SOLUTION	3.8	IMP-M2-1895C43FC6-P021	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P021	d4030911241b0130bfea938b9af319ae343d7fd7a9492c0ae2f2290d82408abb	SOLSEM-D65C0132FF6D											
IMP-M2-1895C43FC6-S009	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L560-L567	SOLUTION	3.8	IMP-M2-1895C43FC6-P022	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-P022	0931ee91e9139ce0367cccde5f5dc61b18e598c5587c59c047505cb549c00cd2	SOLSEM-F00820DC928D											
IMP-M2-1895C43FC6-S010	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L577-L585	SOLUTION	3.9	IMP-M2-1895C43FC6-R000569-7402CDFC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000569-7402CDFC	1681823bdd90d3a600f3f13d1457417ea4f8ae32248e220b6ada5e1511e1b65a	SOLSEM-B50A17D1E0E1					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S011	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L634-L645	SOLUTION	4.1	IMP-M2-1895C43FC6-R000569-7402CDFC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000569-7402CDFC	2ba953aae9b50f2bdd3ec2845c4cfce9370a51b805daaa59305c042f500519b8	SOLSEM-32533806C6A4					IMP-M2-1895C43FC6-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-M2-1895C43FC6-S012	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L648-L657	SOLUTION	4.2	IMP-M2-1895C43FC6-R000569-7402CDFC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000569-7402CDFC	50bc3c499e1053d2b5f61a1d2064c4ad5b2a8a1be9610259601e71058a451b0c	SOLSEM-561D796840F3					IMP-M2-1895C43FC6-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-M2-1895C43FC6-S013	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L660-L665	SOLUTION	4.3	IMP-M2-1895C43FC6-R000569-7402CDFC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000569-7402CDFC	e8039c0bb10079d41927273b34106af516e8f575c2753c664c6fba9be15f8542	SOLSEM-8C64B3E5FE56					IMP-M2-1895C43FC6-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-M2-1895C43FC6-S014	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L668-L674	SOLUTION	4.4	IMP-M2-1895C43FC6-R000569-7402CDFC	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000569-7402CDFC	0802025f24773f1f819abd675ea50035b392a54376d12784b65eb75175b6830a	SOLSEM-C8093323C4B4					IMP-M2-1895C43FC6-P023	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-M2-1895C43FC6-S015	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L693-L715	SOLUTION	4.5	IMP-M2-1895C43FC6-R000676-FE3FC0F2	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000676-FE3FC0F2	290795795cdfbf8f672c4b63f7d84dae3419a86b9eea6eead7cc46d9e65a6a74	SOLSEM-03F4398FDD5A					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S016	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L748-L794	SOLUTION	4.6	IMP-M2-1895C43FC6-R000718-3F09880F	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000718-3F09880F	34f141cfe4fed0e5b34fe278e0d7abd403f1926821621b4f9ba187725196be03	SOLSEM-6A49FF7F2F1F					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S017	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L808-L827	SOLUTION	4.7	IMP-M2-1895C43FC6-R000796-6D5EA944	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000796-6D5EA944	145ce57081ef4df4576a5553287cc5813f07ab754c8c67f6b283a27bac540ed2	SOLSEM-BF83B8B8AB3D					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S018	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L836-L844	SOLUTION	5.1	IMP-M2-1895C43FC6-R000829-009FEE51	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000829-009FEE51	9c8fa54e74a01b6405fb3442d6d91fe582a489b5b22cd2668f172b2aabb740be	SOLSEM-826429B6B7A0					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S019	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L850-L859	SOLUTION	5.2	IMP-M2-1895C43FC6-R000847-8383E1FD	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000847-8383E1FD	7a62acd7b70d8daba8fb72150fe1c35324c305ae79e8424d2591dddd70b4e5ed	SOLSEM-8FFBB44EBA57					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S020	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L868-L877	SOLUTION	5.3	IMP-M2-1895C43FC6-R000862-D56B67A7	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000862-D56B67A7	9911150326dd72cbcd398c3898b0816628fe42d6670f09bcc20da1c94ad2dd1c	SOLSEM-76BDC85380DE					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S021	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L893-L901	SOLUTION	5.4	IMP-M2-1895C43FC6-R000880-03FD1A79	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000880-03FD1A79	906f0a4079c5745ee4565102a57cbd6c2f9e16c4a6995f8df0f1c63d839e0389	SOLSEM-374DFE681CEE					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-M2-1895C43FC6-S022	IMP-M2-1895C43FC6	MATH-ALLS-2/theory-of-real-analysis.tex	L936-L968	SOLUTION	5.5	IMP-M2-1895C43FC6-R000904-56A0F0C1	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1895C43FC6-R000904-56A0F0C1	b0b334b7bb242107a426ab715c860d02fc20e4ffdb06cf8f7d79abfda8ad6b29	SOLSEM-C482716152A6					IMP-M2-1895C43FC6-P023	RELINKED	UNIQUE_SOURCE_NUMBER				
