solution_semantic_unit_id	solution_text_hash	member_count	member_solution_ids	source_files	linked_statement_hashes_before	candidate_statement_hashes	resolution	resolved_statement_hash	resolved_problem_id
SOLSEM-5AAAE28620F2	eb0e3752ed5cffb7126353c5ba10f6c4dbb574077413a15f76e03c4096f75b7c	4	IMP-DL-1068DBED71-S009;IMP-DL-CAA415139D-S009;IMP-M3-F4E66B2919-S009;IMP-M3-FCB1647DD6-S009	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex		00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070;4cd708ddd57a7aff12079289cbe3402afa29217b5da84df3d0a57ffe46333f9a;4eaac68d5f21ed0f03ccfe177daa0641165cf663de8751a44a1bc9f0b9b02e4e;5b274109062835a1bdf3cc827e9ecf7bb0d0d5039bf5cebc6e732df382fb1e08;95f990e2c475094e91914c8b1165b623ae873e09bdd2f783b395b2d110145896;d8f257358a55280416bf43123a06cef3c1a10fa7aa2ce0329082be6128db2c18;dac4fecc8c3fb39c9e145ccd43ab83b6e3106f25839ff81e56d2f00b9d801578;ef19b1dbf705046fbc8df6432eca5e607529ee174ea36bf4c21f6355ca3fde77	UNRESOLVED		
SOLSEM-2336359F684B	eb4f45b7cf94e9e6828cb19357112188132fbf0031219674db63b87bd2c09270	2	IMP-DL-D148B51FB7-S005;IMP-M3-5A5277EBFB-S005	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	8700b382ab6e247a4c6c7d2a135b002e649a00cf9d023bb1a6970d1b8d062b2f	8700b382ab6e247a4c6c7d2a135b002e649a00cf9d023bb1a6970d1b8d062b2f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8700b382ab6e247a4c6c7d2a135b002e649a00cf9d023bb1a6970d1b8d062b2f	IMP-M3-5A5277EBFB-P014
SOLSEM-D9FD33BF7245	eb9a52e21ec1d2acb7997fdb8dc3902ba126c6e9345fbcfc03edc14261110ce5	1	IMP-DL-12C1A20716-S007	Downloads/theory-of-algebraic-topology-10.tex	23ce1a22158a866b8f18e0cdaaba930b28834c42f63d3597f022df9121375902	23ce1a22158a866b8f18e0cdaaba930b28834c42f63d3597f022df9121375902	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	23ce1a22158a866b8f18e0cdaaba930b28834c42f63d3597f022df9121375902	IMP-DL-12C1A20716-P032
SOLSEM-E0852C018FD4	ecd0b492447058872b37983edfca63864ee6ea0cf2bb8d031913c14b224e76cb	2	IMP-DL-EAE0F59552-S008;IMP-M2-7EA9DA1D72-S008	Downloads/theory-of-analysis-topology.tex;MATH-ALLS-2/theory-of-analysis-topology.tex	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce	IMP-M2-7EA9DA1D72-P017
SOLSEM-C8CCE807AF06	ed036ff2e13fa25eeeb16a7f86bd7bde449bda4c8e5637ef9313192f28999f12	2	IMP-DL-E88547CF67-S015;IMP-M2-80D8AED0FF-S015	Downloads/theory-of-geometry-3.tex;MATH-ALLS-2/theory-of-geometry-3.tex	14bc897619875955a7c22a104cfb19c5098351fe220f4e9467d93fc1bcc1640f	14bc897619875955a7c22a104cfb19c5098351fe220f4e9467d93fc1bcc1640f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	14bc897619875955a7c22a104cfb19c5098351fe220f4e9467d93fc1bcc1640f	IMP-M2-80D8AED0FF-P032
SOLSEM-7B9CB07CE726	ee2994110ef7f47fdf1e9a8d289a26d8f2294c80679302db9c4ed82c710e6585	2	IMP-DL-8D5CF4CFBA-S005;IMP-M3-89937139FC-S005	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	dc42370c3fe834f9484f6aa4eb2e80cf3da758c64576ea5fb2a105ff91d87f02	dc42370c3fe834f9484f6aa4eb2e80cf3da758c64576ea5fb2a105ff91d87f02	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	dc42370c3fe834f9484f6aa4eb2e80cf3da758c64576ea5fb2a105ff91d87f02	IMP-M3-89937139FC-P004
SOLSEM-CBD2EC090E6E	eea829947f0ecfcf7fb8edab34f8bfb438ee9916957cfe6f7366223e0dae5874	3	IMP-DL-BD3A6D53D0-S011;IMP-M2-E2BE0561BD-S011;IMP-M3-0F6B7A59EB-S011	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	5d32f5c23f52d180537b80ecac47059ae9b06786916eeb66e1d79a8c6bce7130	5d32f5c23f52d180537b80ecac47059ae9b06786916eeb66e1d79a8c6bce7130	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5d32f5c23f52d180537b80ecac47059ae9b06786916eeb66e1d79a8c6bce7130	IMP-M3-0F6B7A59EB-P011
SOLSEM-F230FBD3E014	ef975bcb76fdcb43ec57fc772c470d48de366220e47fe5bddafae91f724c57c5	2	IMP-DL-F77C60E8D1-S002;IMP-M2-09C070ED26-S002	Downloads/theory-of-complex-analysis-next2.tex;MATH-ALLS-2/theory-of-complex-analysis-next2.tex		4f524e9baf015592cdc391897128614b23ff0fead9921f3e344abbf8135dfd08;a10fe88152a48ea2000933750bb85da1288b86cc7b133b167b4a98481eee6575;b4880551b14bf26fe932d98dc2eeae8698901eab0f5d9a296a3d81e158467936;f8f89b9d698f1bd391051b2c852e184ed264b614f50e825d7d10484c04340c02	UNRESOLVED		
SOLSEM-624AB6FFF512	efba56106410a2b6bea2ffcf0b01513686e28070e204e1536016117da5da9011	2	IMP-DL-38CE6DEB56-S009;IMP-M3-D19BB3C803-S009	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	e0b8f4ec245434b6fd2acf65d327e42b53a170806b995af7460e143ed9da9fc5	e0b8f4ec245434b6fd2acf65d327e42b53a170806b995af7460e143ed9da9fc5	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	e0b8f4ec245434b6fd2acf65d327e42b53a170806b995af7460e143ed9da9fc5	IMP-M3-D19BB3C803-P041
SOLSEM-9D8F615CFD7E	f01176753c3f1250939daaf7605bb8f7af8c6e99b22a82d334b39d2e94dd4b61	2	IMP-DL-3E276561C4-S061;IMP-M3-AB2FCA292B-S061	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	4465549b254a6aa2d509c8e7c58efa79cba9f8a81d26da8c1288132f2a36a881	4465549b254a6aa2d509c8e7c58efa79cba9f8a81d26da8c1288132f2a36a881	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4465549b254a6aa2d509c8e7c58efa79cba9f8a81d26da8c1288132f2a36a881	IMP-M3-AB2FCA292B-P040
SOLSEM-3E57C689A38D	f03590cf49c51eb2c996b909834169c21e1b8488bcc09acc293a055481cad713	2	IMP-DL-117191C0EC-S026;IMP-M2-40A546CAA2-S026	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	9ee9aecac4c9731181723bb5eb8a29f4b84437b148752af28af252a87e96cc17	9ee9aecac4c9731181723bb5eb8a29f4b84437b148752af28af252a87e96cc17	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	9ee9aecac4c9731181723bb5eb8a29f4b84437b148752af28af252a87e96cc17	IMP-M2-40A546CAA2-P055
SOLSEM-1C8C92EEDB40	f09cd2e215263b7e2d742c7eac4a575f1b0622d3de0170c6fd3052f3238d2f66	2	IMP-DL-D148B51FB7-S027;IMP-M3-5A5277EBFB-S027	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	6ad768baf7117b3435ec4796accbfdafb9761ca5c6f0603c2119f71b72fba380	6ad768baf7117b3435ec4796accbfdafb9761ca5c6f0603c2119f71b72fba380	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	6ad768baf7117b3435ec4796accbfdafb9761ca5c6f0603c2119f71b72fba380	IMP-M3-5A5277EBFB-P033
SOLSEM-99812ADCE80C	f0b71c29c7ab3dbb4fd0662badb3edea397622dddb9233233b37061075b88a62	2	IMP-DL-8D5CF4CFBA-S006;IMP-M3-89937139FC-S006	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	aa8617041810468749c5b5d71f8200e9553cea7d771121ba2220c2095233e421	aa8617041810468749c5b5d71f8200e9553cea7d771121ba2220c2095233e421	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	aa8617041810468749c5b5d71f8200e9553cea7d771121ba2220c2095233e421	IMP-M3-89937139FC-P005
SOLSEM-5DF30FCD5E11	f15cc18acd1a8f548b75b4e755d06afe70d9a0ff32e892761bcc2e1ca730eee4	1	IMP-DL-0B4CC237FA-S003	Downloads/theory-of-algebraic-geometry-3.tex	e7fdfe70dea5e90e78a86cc43a41baeb01f425d149a1b49175e0366ca4dc2d11	e7fdfe70dea5e90e78a86cc43a41baeb01f425d149a1b49175e0366ca4dc2d11	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	e7fdfe70dea5e90e78a86cc43a41baeb01f425d149a1b49175e0366ca4dc2d11	IMP-DL-0B4CC237FA-P003
SOLSEM-28F30630B9B2	f1751aeaad2db8e3b7caad132c53f60aa28fbbf9eb840810a9a61964832898c7	2	IMP-DL-724FD8B7B1-S010;IMP-M3-51E6A44D55-S010	Downloads/theory-of-commutative-algebra-1.tex;MATH_ALLS-3/theory-of-commutative-algebra-1.tex	c3d4650c56a246a270f934ee2c8f3bcce34dcee1ba2f899b21c77f8b6c3203ef	c3d4650c56a246a270f934ee2c8f3bcce34dcee1ba2f899b21c77f8b6c3203ef	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c3d4650c56a246a270f934ee2c8f3bcce34dcee1ba2f899b21c77f8b6c3203ef	IMP-M3-51E6A44D55-P010
SOLSEM-C08E4FAB08DD	f19bca198daab4351713f43d8f0245ae294e1581948a2f72e743c5ded5d6057f	2	IMP-DL-A470D9BACB-S002;IMP-M2-2850FB9A8A-S002	Downloads/theory-of-geometry-1.tex;MATH-ALLS-2/theory-of-geometry-1.tex	dbb1b200b44130ed95071fd26c7ef81e306bc97432914416eb846394112cce59	dbb1b200b44130ed95071fd26c7ef81e306bc97432914416eb846394112cce59	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	dbb1b200b44130ed95071fd26c7ef81e306bc97432914416eb846394112cce59	IMP-M2-2850FB9A8A-P005
SOLSEM-F086BB3B803B	f22cc5d55e9b0f379941bade3f40406ddd22b0a616553e80e431e8126db67aa2	1	IMP-DL-2E134BF207-S003	Downloads/theory-of-algebraic-topology-5.tex	1fe26c8418a6c34dcde85178728477e3879a6870f608447bae0f5591d102b289	1fe26c8418a6c34dcde85178728477e3879a6870f608447bae0f5591d102b289	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	1fe26c8418a6c34dcde85178728477e3879a6870f608447bae0f5591d102b289	IMP-DL-2E134BF207-P053
SOLSEM-18288AB3C183	f2a9958f2499465e2cd7f919496bdb2b58716e7010886d82c59a9291beec8a73	2	IMP-DL-D4351A3BBD-S013;IMP-M2-721AD91C7F-S013	Downloads/theory-of-geometry-IV.tex;MATH-ALLS-2/theory-of-geometry-IV.tex		1d8d1938685005ec228c38493f3d940cc1840d76d97ada6c0597efc27a2e632d;2bbd85bd486bc7b61c24a6fd6c09943e9732487d60da726e1177939f7c8382b7;9b986ab755213c095c52b3e40d4baeb3a5d4d85d9cfebd9bc9933e190c0267a7;a10fe88152a48ea2000933750bb85da1288b86cc7b133b167b4a98481eee6575;a1a99f9baf1acb3d2557709d53ed59df9aee4e3a2a9881d1c6aa24bf7b8f5fa1	UNRESOLVED		
SOLSEM-473104D163A9	f31a7791ef4413ae8d9a6803e63b74e9348b3e7a27739bfcc528358d9fe68585	2	IMP-DL-CB3C80FF97-S009;IMP-M2-7B5A4788C1-S009	Downloads/theory-of-complex-analysis-topology.tex;MATH-ALLS-2/theory-of-complex-analysis-topology.tex	bf5d712c01c29269e99302303def6205985b307946fde7fa0b686a25dff8249c	bf5d712c01c29269e99302303def6205985b307946fde7fa0b686a25dff8249c	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	bf5d712c01c29269e99302303def6205985b307946fde7fa0b686a25dff8249c	IMP-M2-7B5A4788C1-P008
SOLSEM-DA8B8E924425	f35ba6fcd3d68a3acae7d1fe53697dd1ec6f9fde24b845af4305c6a347496c2c	2	IMP-DL-873C6F4098-S015;IMP-M2-CFC28ED568-S015	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	c3d1a3c5844800509dbd0fc33a48be4b6e67e784f5b54da75f1d71fe2acd8a0b	c3d1a3c5844800509dbd0fc33a48be4b6e67e784f5b54da75f1d71fe2acd8a0b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c3d1a3c5844800509dbd0fc33a48be4b6e67e784f5b54da75f1d71fe2acd8a0b	IMP-M2-CFC28ED568-P074
SOLSEM-8B136CA44A7F	f36a44f50ee06a29d219046c3c7b20a24a3c82689788189e065db3a000866426	2	IMP-DL-8D5CF4CFBA-S016;IMP-M3-89937139FC-S016	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	2b75e1b9016f923c7a776406caa71714b234fcaa5e7ef007ddf70a38a3f4438a	2b75e1b9016f923c7a776406caa71714b234fcaa5e7ef007ddf70a38a3f4438a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2b75e1b9016f923c7a776406caa71714b234fcaa5e7ef007ddf70a38a3f4438a	IMP-M3-89937139FC-P015
SOLSEM-174F1F338A92	f3894fc2cf017e1e2e3aef93c07623913d96660d511e4541eee6c1cfbbc53fed	2	IMP-DL-0EB9CBD958-S002;IMP-M2-F4C85D52DC-S002	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	7a1621240c8a1bc89cd728344d2ee5bd795f45efb05c95db36295395e254b6e7	7a1621240c8a1bc89cd728344d2ee5bd795f45efb05c95db36295395e254b6e7	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	7a1621240c8a1bc89cd728344d2ee5bd795f45efb05c95db36295395e254b6e7	IMP-M2-F4C85D52DC-P005
SOLSEM-25798CA58579	f3e55f3368723272133e7c3b64c73ff4fed8e57ece4d9c352d66783f350fd754	1	IMP-DL-6447F1B120-S007	Downloads/theory-of-algebraic-topology-11.tex	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	IMP-DL-6447F1B120-P037
SOLSEM-E2AFBCC02BBB	f4e0a73230dbff86f95d251f6f702ec7da8ee97328008eaf03a2ef36422b8ab8	2	IMP-DL-38CE6DEB56-S016;IMP-M3-D19BB3C803-S016	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	df2ae63af992e3adba6e51e54df983999bf720430c84f80cac9cc8d0f183104e	df2ae63af992e3adba6e51e54df983999bf720430c84f80cac9cc8d0f183104e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	df2ae63af992e3adba6e51e54df983999bf720430c84f80cac9cc8d0f183104e	IMP-M3-D19BB3C803-P048
SOLSEM-02F923747DD3	f5085f10fe2b86d1702a5e58e197db561d3fb00b2f9dff68e8b2c45af31d2221	1	IMP-DL-6447F1B120-S003	Downloads/theory-of-algebraic-topology-11.tex	b00df8aa63534a669adf785f2c3b9f3c65a7aa1c2adb15f7afc907e845046ad7	b00df8aa63534a669adf785f2c3b9f3c65a7aa1c2adb15f7afc907e845046ad7	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	b00df8aa63534a669adf785f2c3b9f3c65a7aa1c2adb15f7afc907e845046ad7	IMP-DL-6447F1B120-P005
SOLSEM-EB8C25A4C738	f54606e0aec92df3c8f921beb2932bbd45f251e2d14055f58052a26bd07bc6ca	2	IMP-DL-117191C0EC-S004;IMP-M2-40A546CAA2-S004	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	178b629ff10ef890c5c88a539a4909a2cf2a7e952db9c1d1bc1e3e52fbf62218	178b629ff10ef890c5c88a539a4909a2cf2a7e952db9c1d1bc1e3e52fbf62218	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	178b629ff10ef890c5c88a539a4909a2cf2a7e952db9c1d1bc1e3e52fbf62218	IMP-M2-40A546CAA2-P008
SOLSEM-EE2B725AEC5C	f56aff4b5c63fd1889510f28fa945e1c5f758a7e4879c782d591258b0d89f718	2	IMP-DL-D6E9B3BC73-S007;IMP-M3-422B74F85F-S007	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	IMP-M3-422B74F85F-P035
SOLSEM-59407E8C97CB	f60818f3e5f38e2cd2c7aae65e94a2aa34994c13da9288344186124032bb2d24	2	IMP-DL-D6E9B3BC73-S006;IMP-M3-422B74F85F-S006	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	caf7c159d35dbded1959486cd9940a7b2c4da300396d4e8ccd5fba544bb7800d	IMP-M3-422B74F85F-P035
SOLSEM-7E4572888F24	f6a81bfe3af1b59963acd2722228228e64d9b7e9daf34ee6487cf37cef0c449c	1	IMP-DL-0E3E7EC766-S004	Downloads/theory-of-algebraic-geometry-1.tex	c0b593a5a2983320af6fea82f325909387af635f779c72ffd02aeeab8f993af0	c0b593a5a2983320af6fea82f325909387af635f779c72ffd02aeeab8f993af0	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c0b593a5a2983320af6fea82f325909387af635f779c72ffd02aeeab8f993af0	IMP-DL-0E3E7EC766-P016
SOLSEM-45BD02974212	f6f35da8412660c01a26332ee596bd0c149cc354488313a782c62cfb6fbd609f	2	IMP-DL-873C6F4098-S011;IMP-M2-CFC28ED568-S011	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	4e27a8a6dc4a2083175e6f1dc7903146feb54d2439a84ccfb77a4cd5ef76c571	4e27a8a6dc4a2083175e6f1dc7903146feb54d2439a84ccfb77a4cd5ef76c571	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4e27a8a6dc4a2083175e6f1dc7903146feb54d2439a84ccfb77a4cd5ef76c571	IMP-M2-CFC28ED568-P050
SOLSEM-E2B0FDD20A72	f7fa48e45a92ecf870f5b4ba6f29f66b07b62004011d54914fbad16373153431	2	IMP-DL-873C6F4098-S019;IMP-M2-CFC28ED568-S019	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	6e0f48d861a30541032da1a9a0577633d8287db0d3ab2041bd74d569981e9d2c	6e0f48d861a30541032da1a9a0577633d8287db0d3ab2041bd74d569981e9d2c	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	6e0f48d861a30541032da1a9a0577633d8287db0d3ab2041bd74d569981e9d2c	IMP-M2-CFC28ED568-P085
SOLSEM-8BD310C9A992	f90186aa1b6cfb1a89912f7598ebc3a348b32c6359fbd7a6aa77948ef57bdc28	2	IMP-DL-B7B63B4C41-S002;IMP-M3-16526DCF36-S002	Downloads/theory-of-commutative-algebra-12.tex;MATH_ALLS-3/theory-of-commutative-algebra-12.tex		25eee985e28a09e30ad1dd64f740501e008a193fdfb41467fa9018d084658091;28d0b50337307d12800267efb8f08885f21ddaa6c00dde9cc2447bc7442d9bbf;6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7;9e5fae307e5919be9dc3d728f5dde8726a9aaac667b01b78b5c04ae543e9451c;a1db9608d509e482f0ae551e0fc11d817a4bc9dd959aeb7a84a4124b87766e65;af2e2416b1f174f1c3644ca70fb8eb5d9f5082976c6431eae1c9535f49e26e66;b5329f8c59d5e3a22f134977c47493937d5230b5e6106a7109d2b5424078ba66	UNRESOLVED		
SOLSEM-DB69F3631CEA	f9f30988d1c39b3141f4828672acd67fa94735d06f19c2db19c307c51d8d768d	3	IMP-DL-BD3A6D53D0-S010;IMP-M2-E2BE0561BD-S010;IMP-M3-0F6B7A59EB-S010	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	980df33b8aa2dd8d225a354049799da4aeb8b6760335c40e62858dae4ae1090b	980df33b8aa2dd8d225a354049799da4aeb8b6760335c40e62858dae4ae1090b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	980df33b8aa2dd8d225a354049799da4aeb8b6760335c40e62858dae4ae1090b	IMP-M3-0F6B7A59EB-P010
SOLSEM-E559E0EE9216	fa38a4a7893d77876f141fe7eaf7c65db1c7b865a7bc9a5162c123f63223de2b	2	IMP-DL-0EB9CBD958-S001;IMP-M2-F4C85D52DC-S001	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	24315627ad6fcafffe969f8b8732af2bbe6aee360643254178173678f919eb71	24315627ad6fcafffe969f8b8732af2bbe6aee360643254178173678f919eb71	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	24315627ad6fcafffe969f8b8732af2bbe6aee360643254178173678f919eb71	IMP-M2-F4C85D52DC-P002
SOLSEM-B7F6D3953F27	fb0626799d878f266bf1e113fa15aa8baa4b143ef8b3989bd72818dc2ad73151	6	IMP-DL-15679DEE8D-S014;IMP-DL-3CA1CB77F7-S014;IMP-DL-E0A96454A5-S014;IMP-M2-1D2863B81A-S014;IMP-M2-D47CB97304-S014;IMP-M2-F08D4144EA-S014	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex	fd2be391c5209f712b47278017a7e8c2fd990c0547cfad2dbf24cd90e30fd36d	fd2be391c5209f712b47278017a7e8c2fd990c0547cfad2dbf24cd90e30fd36d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	fd2be391c5209f712b47278017a7e8c2fd990c0547cfad2dbf24cd90e30fd36d	IMP-M2-1D2863B81A-P008
SOLSEM-E7DCE24C36F2	fb11c07eb26ac6ccc143b3cbc306f8baf13a454d2e7b6428cdf4f4618408d166	1	IMP-DL-2E134BF207-S005	Downloads/theory-of-algebraic-topology-5.tex	ffc197bef7eeaddcef8c6f19841b9e2ee58209b2543e5d60a60470faa405452b	ffc197bef7eeaddcef8c6f19841b9e2ee58209b2543e5d60a60470faa405452b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ffc197bef7eeaddcef8c6f19841b9e2ee58209b2543e5d60a60470faa405452b	IMP-DL-2E134BF207-P072
SOLSEM-5D9F19647459	fb3938739a91d16635b7ea082aec44e985188c9f16acf64a2de9741ac641c172	2	IMP-DL-D148B51FB7-S022;IMP-M3-5A5277EBFB-S022	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	0b29eaa69e821fbd6b4912db42859a30e41b8db3a0337e71561258f215b260f8	0b29eaa69e821fbd6b4912db42859a30e41b8db3a0337e71561258f215b260f8	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0b29eaa69e821fbd6b4912db42859a30e41b8db3a0337e71561258f215b260f8	IMP-M3-5A5277EBFB-P029
SOLSEM-429E3EE5C5D3	fbda03a0a105f9f175ae49809e25fcf8450e020e3fc5b162c27fe5d6730ebcf4	6	IMP-DL-3C59D9EE8B-S020;IMP-DL-40E9B7EE44-S020;IMP-DL-E1F1BB4192-S019;IMP-M3-0D398C7F27-S019;IMP-M3-17140B7F4C-S020;IMP-M3-D1A916E0DD-S020	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;Downloads/theory-of-commutative-algebra-5-professional.tex;Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	4eaac68d5f21ed0f03ccfe177daa0641165cf663de8751a44a1bc9f0b9b02e4e	4eaac68d5f21ed0f03ccfe177daa0641165cf663de8751a44a1bc9f0b9b02e4e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4eaac68d5f21ed0f03ccfe177daa0641165cf663de8751a44a1bc9f0b9b02e4e	IMP-M3-0D398C7F27-P011
SOLSEM-C292C7153EAE	fc5990b88cde4d4aba1937bb8174ec64a12d942fd1ac3d2fc1f383056c4c30d0	2	IMP-DL-117191C0EC-S014;IMP-M2-40A546CAA2-S014	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	8fdf4def0f30594c5e5c5ca750cbcb9bf02360ff2f816eb1b1160b2ac3bb7b80	8fdf4def0f30594c5e5c5ca750cbcb9bf02360ff2f816eb1b1160b2ac3bb7b80	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8fdf4def0f30594c5e5c5ca750cbcb9bf02360ff2f816eb1b1160b2ac3bb7b80	IMP-M2-40A546CAA2-P025
SOLSEM-B3DA4C4421B4	fc7260a0c59e925fd423ab552bf0c3e7a39acabbf8af1a8684b8571a151c08e9	2	IMP-DL-CB3C80FF97-S002;IMP-M2-7B5A4788C1-S002	Downloads/theory-of-complex-analysis-topology.tex;MATH-ALLS-2/theory-of-complex-analysis-topology.tex		31ee84f05559b0f3d2871a6dda04bb15cb17ac537f32d3c3018fbaa885d18ea4;342cde71220e8928ead53042a1b221cfcf6617f72bf5ef8a75b3085ef1a9e64b;449740892cd22477295b6e78e817ebd81add9fffb011e62efb975871c36825b8;b8a4cb4dd5831258c95d75784b24aad49778ab66a62f9a38dd24969ee04b06b1;c91992cb8eeb57cc6b36dd8307a23e64d5b11235dcc7ccbeeb852c47090d232f;defc68843894582bd387cbc9a6f510ccf432326874e4421335e19b58c53133df;e263aa6156156bbf8355ecb3d76a3c672f0bcd603d1715324ee24f0f480ccfcb;eb115e4a0685fff91315ffc8eb49a55e980b5d2505d2786c352273cf424867d6	UNRESOLVED		
